latitude,longitude,length,cul_matl,cul_type,Soil_Drainage_Class,Soil_Moisture,Soil_pH,Soil_Elec_Conductivity,Soil_Surface_Texture,Flooding_Frequency,State,Age,Cul_rating
44.10411845,-72.34604184,40,High Density Polyethylene,Round,Well drained,6.1,5.2,0,Fine sandy loam,None,Vermont,3,3
44.19355337,-72.22753756,30,Poly Vinyl Chloride,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,0,4
44.59619367,-72.91863721,40,Corrugated Steel,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,4,3
43.45629458,-73.08162544,50,Corrugated Steel,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,36,3
42.83682166,-72.58472301,30,Poly Vinyl Chloride,Round,Well drained,6.1,4.8,0,Fine sandy loam,None,Vermont,0,3
43.25242222,-72.68736579,40,Corrugated Steel,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,3,3
43.48062876,-73.07564447,20,Corrugated Steel,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,41,3
44.89367312,-72.06672825,20,Poly Vinyl Chloride,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,2,4
43.3552651,-72.45148189,28,High Density Polyethylene,Round,Well drained,4.3,5.6,0,Fine sandy loam,None,Vermont,2,3
43.46865946,-72.57810327,50,High Density Polyethylene,Round,Somewhat excessively drained,2.2,5.3,0,Loamy sand,None,Vermont,20,3
44.352682,-72.918613,25,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,2,4
43.31591769,-72.68718653,30,High Density Polyethylene,Round,Well drained,1.8,4.8,0,Fine sandy loam,None,Vermont,5,3
44.99718125,-71.74868134,20,High Density Polyethylene,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,0,4
43.35126374,-72.56123613,50,Corrugated Steel,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,30,3
43.36925706,-72.70415844,40,Poly Vinyl Chloride,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,1,3
42.89511641,-72.8834284,45,Poly Vinyl Chloride,Round,Well drained,6.1,4.6,0,Fine sandy loam,None,Vermont,0,4
44.45317628,-73.17667276,100,High Density Polyethylene,Round,Well drained,5.6,6.2,0,Fine sandy loam,None,Vermont,6,3
44.22796729,-72.79045409,40,Corrugated Steel,Ellipse/Squashed,Excessively drained,1.6,5.3,0,Gravelly sandy loam,None,Vermont,30,2
43.50107502,-72.5873555,30,High Density Polyethylene,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,3,3
44.20758206,-72.20236411,20,Poly Vinyl Chloride,Round,Excessively drained,1.9,5,0,Fine sandy loam,None,Vermont,0,4
43.32215988,-72.53501103,40,Poly Vinyl Chloride,Round,Moderately well drained,5.4,5.5,0,Moderately decomposed plant material,None,Vermont,15,3
44.21405273,-72.80456336,40,Corrugated Steel,Round,Poorly drained,3.3,6,0,Silt loam,None,Vermont,30,2
42.96622425,-72.52705346,70,Poly Vinyl Chloride,Round,Excessively drained,1.6,5.4,0,Moderately decomposed plant material,None,Vermont,10,4
43.45784514,-72.41209752,32,Corrugated Steel,Round,Well drained,7.7,5.5,0,Fine sandy loam,None,Vermont,6,3
43.06127556,-72.97420776,34,Poly Vinyl Chloride,Round,Well drained,5.7,4.8,0,Fine sandy loam,None,Vermont,12,4
43.42946041,-73.0284765,20,Poly Vinyl Chloride,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,20,4
43.85213738,-73.08819118,33,High Density Polyethylene,Round,Well drained,6,7.6,0,Loam,None,Vermont,11,4
43.49031452,-73.03687504,30,Corrugated Steel,Round,Moderately well drained,7.6,6.2,0,Loam,None,Vermont,46,3
44.11069285,-72.85314392,42,Corrugated Steel,Round,Excessively drained,1.6,5.3,0,Gravelly sandy loam,None,Vermont,7,2
42.83675387,-72.58484263,40,Poly Vinyl Chloride,Round,Well drained,6.1,4.8,0,Fine sandy loam,None,Vermont,0,3
43.52184867,-72.55115285,30,High Density Polyethylene,Round,Well drained,7.7,5.5,0,Fine sandy loam,None,Vermont,3,4
43.3797723,-72.47613519,40,Corrugated Steel,Round,Moderately well drained,6.3,5.7,0,Slightly decomposed plant material,None,Vermont,4,3
43.90956943,-73.01846762,50,Poly Vinyl Chloride,Round,Well drained,3.3,5.4,0,Slightly decomposed plant material,None,Vermont,0,4
44.12247252,-72.81166669,40,Corrugated Steel,Round,Somewhat poorly drained,3.9,"5.2	",0,Fine sandy loam,None,Vermont,8,3
43.51991141,-72.55959555,40,Corrugated Steel,Round,Well drained,9.2,5.4,0,Moderately decomposed plant material,None,Vermont,3,3
43.4569492,-73.021528,40,Corrugated Steel,Round,Well drained,7.5,5.3,0,Fine sandy loam,None,Vermont,56,1
43.29204461,-72.68330666,24,High Density Polyethylene,Round,Well drained,6.1,4.8,0,Fine sandy loam,None,Vermont,9,3
44.20272799,-72.79923496,45,Corrugated Steel,Round,Poorly drained,3.3,6,0,Silt loam,None,Vermont,30,3
43.24944406,-72.70674416,31,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,3,3
43.44957124,-73.05048629,40,Corrugated Steel,Ellipse/Squashed,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,50,3
44.2913988,-73.15143149,40,Steel plate,Round,Moderately well drained,40,7.5,0,Clay,None,Vermont,0,4
44.18397516,-72.81772843,60,High Density Polyethylene,Round,Somewhat poorly drained,3.9,"5.2	",0,Fine sandy loam,None,Vermont,23,3
44.61341498,-72.90386221,40,High Density Polyethylene,Round,Well drained,"6.1	",4.8,0,Fine sandy loam,None,Vermont,3,3
43.3818294,-72.46926962,36,Corrugated Steel,Round,Well drained,4.5,5.6,0,Moderately decomposed plant material,None,Vermont,13,3
44.416396,-72.898566,55,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,0,3
42.82549457,-72.58917259,40,High Density Polyethylene,Round,Well drained,1.8,4.8,0,Fine sandy loam,None,Vermont,0,3
43.47871938,-72.6016097,40,Corrugated Steel,Ellipse/Squashed,Well drained,10,5.4,0,Fine sandy loam,None,Vermont,3,4
44.30623223,-73.15384984,60,Poly Vinyl Chloride,Round,Somewhat excessively drained,11.3,6.5,0,Loam,None,Vermont,0,4
44.52168005,-72.93452875,40,Corrugated Steel,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,4,3
44.12165303,-72.81198572,40,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,8,3
42.82596269,-72.80126462,36,Corrugated Steel,Round,Somewhat poorly drained,6.4,5.5,0,Loam,None,Vermont,37,3
44.52124639,-72.93856335,40,Corrugated Steel,Round,Well drained,1.6,5.9,0,Gravelly fine sandy loam,None,Vermont,1,4
43.25984674,-72.75559162,40,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,15,4
43.27621045,-72.70929313,40,Corrugated Steel,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,0,3
44.8348072,-72.02044745,40,Poly Vinyl Chloride,Round,Moderately well drained,6.3,5.7,0,Slightly decomposed plant material,None,Vermont,10,4
43.24572265,-72.53421633,35,Poly Vinyl Chloride,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,14,3
42.91789536,-72.88319023,65,Poly Vinyl Chloride,Round,Moderately well drained,3.2,5.5,0,Fine sandy loam,Occasional,Vermont,1,4
43.30227572,-72.72814914,60,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,15,3
43.18452403,-72.81697887,35,Poly Vinyl Chloride,Round,Well drained,5.5,4.8,0,Fine sandy loam,None,Vermont,0,4
44.22959433,-72.21593393,35,Poly Vinyl Chloride,Round,Well drained,2.4,4.6,0,Moderately decomposed plant material,None,Vermont,0,4
43.3997258,-72.72227689,40,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,1,4
43.50699412,-72.53161067,40,High Density Polyethylene,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,1,3
43.30116465,-72.74292253,30,Corrugated Steel,Ellipse/Squashed,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,1,4
44.89767281,-72.09738789,40,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,0,4
43.47203109,-73.07419172,25,Corrugated Steel,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,43,3
43.4000137,-72.72579781,30,High Density Polyethylene,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,1,4
43.39829947,-72.73055389,40,High Density Polyethylene,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,0,4
44.19570029,-72.24231672,30,Poly Vinyl Chloride,Round,Very poorly drained,12.1,6.1,0,Muck,None,Vermont,1,3
42.90383618,-72.88327354,40,Poly Vinyl Chloride,Round,Moderately well drained,5.9,5.4,0,Fine sandy loam,None,Vermont,0,4
43.28460367,-72.74701118,55,Reinforced Concrete,Box,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,2,4
43.26212585,-72.5031132,40,Poly Vinyl Chloride,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,16,3
43.52035549,-72.5446429,50,High Density Polyethylene,Round,Well drained,7.7,5.5,0,Fine sandy loam,None,Vermont,1,3
43.32364282,-72.50192356,28,Poly Vinyl Chloride,Round,Excessively drained,1.6,5.4,0,Moderately decomposed plant material,None,Vermont,0,4
43.32468886,-72.41221205,40,Poly Vinyl Chloride,Round,Well drained,7.7,5.5,0,Fine sandy loam,None,Vermont,14,3
42.82168727,-72.77848702,40,Corrugated Steel,Round,Well drained,5.7,4.8,0,Fine sandy loam,None,Vermont,32,3
43.47331532,-72.60469588,20,Corrugated Steel,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,3,4
43.32996567,-72.49649364,30,Poly Vinyl Chloride,Round,Moderately well drained,2.6,5.3,0,Loamy fine sand,None,Vermont,0,4
44.13469762,-72.87680197,44,Corrugated Steel,Round,Somewhat poorly drained,3.9,5.2,0,Fine sandy loam,None,Vermont,0,4
44.19692559,-72.26813153,30,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,27,3
43.48567998,-72.60524364,30,High Density Polyethylene,Round,Poorly drained,3.8,6,0,Highly decomposed plant material,None,Vermont,5,4
43.32044831,-72.4667283,50,Poly Vinyl Chloride,Round,Moderately well drained,6.3,5.7,0,Slightly decomposed plant material,None,Vermont,0,4
43.10923296,-72.89611684,70,Corrugated Steel,Round,Well drained,6.1,4.6,0,Fine sandy loam,None,Vermont,41,3
43.4685491,-72.57892195,40,Corrugated Steel,Round,Somewhat excessively drained,2.2,5.3,0,Loamy sand,None,Vermont,20,3
43.95880704,-73.25276312,40,Poly Vinyl Chloride,Round,Moderately well drained,40,7.4,0,Clay,None,Vermont,0,4
43.26620692,-72.45353889,50,Poly Vinyl Chloride,Round,Well drained,4.4,5.5,0,Fine sandy loam,None,Vermont,16,3
43.27178626,-72.70338685,40,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,8,3
43.46406344,-73.07801693,50,Corrugated Steel,Ellipse/Squashed,Somewhat excessively drained,1.9,5.4,0,Channery fine sandy loam,None,Vermont,30,3
43.25531846,-72.73733872,25,Corrugated Steel,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,9,3
43.33167635,-72.72729196,40,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,3,3
43.32235144,-72.71222662,50,Corrugated Steel,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,4,3
43.33864939,-72.69723974,33,Poly Vinyl Chloride,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,1,4
43.39879731,-72.73035943,42,Poly Vinyl Chloride,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,2,4
43.36108947,-72.42095773,48,Corrugated Steel,Round,Well drained,4.5,5.6,0,Moderately decomposed plant material,None,Vermont,7,3
43.33125892,-72.72583374,40,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,3,3
43.91495415,-73.01781092,40,Corrugated Steel,Round,Well drained,3.3,5.4,0,Slightly decomposed plant material,None,Vermont,11,4
43.47633885,-73.07396061,25,Poly Vinyl Chloride,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,40,3
44.19148327,-72.79336448,50,High Density Polyethylene,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,30,3
44.89040011,-72.1046417,40,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,0,4
43.89130429,-73.02412963,42,Poly Vinyl Chloride,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,18,3
44.94119381,-72.45664058,100,Poly Vinyl Chloride,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,0,4
44.2399264,-72.23776751,20,Poly Vinyl Chloride,Round,Somewhat poorly drained,3.7,5.2,0,Highly decomposed plant material,None,Vermont,0,4
43.47748472,-73.06619776,50,Poly Vinyl Chloride,Round,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,26,3
44.09369871,-72.83620887,40,Corrugated Steel,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,7,3
43.35610407,-72.44868416,52,High Density Polyethylene,Round,Well drained,7.7,5.5,0,Fine sandy loam,None,Vermont,2,3
44.20554751,-72.18210559,40,Poly Vinyl Chloride,Round,Somewhat excessively drained,2.2,5.3,0,Loamy sand,None,Vermont,16,3
44.21812673,-72.24312992,30,Poly Vinyl Chloride,Round,Excessively drained,1.9,5,0,Fine sandy loam,None,Vermont,11,4
43.4032678,-72.40688,40,High Density Polyethylene,Round,Somewhat excessively drained,7.4,5.3,0,Moderately decomposed plant material,None,Vermont,7,3
44.17056584,-72.79744967,40,Corrugated Steel,Round,Somewhat poorly drained,3.7,5.2,0,Highly decomposed plant material,None,Vermont,23,3
43.49777882,-72.5313434,30,Corrugated Steel,Ellipse/Squashed,Somewhat excessively drained,4.4,6.1,0,Fine sandy loam,None,Vermont,3,3
43.50099941,-72.58721761,30,Corrugated Steel,Round,Moderately well drained,5.8,6.3,0,Loam,None,Vermont,3,3
43.87561812,-73.02543121,40,High Density Polyethylene,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,4,3
43.27944654,-72.53996878,40,Poly Vinyl Chloride,Round,Very poorly drained,12.1,6.1,0,Muck,None,Vermont,15,3
43.314449,-72.42881488,33,Poly Vinyl Chloride,Round,Moderately well drained,3.2,5.5,0,Fine sandy loam,Occasional,Vermont,0,4
43.31367138,-72.70249204,25,Corrugated Steel,Round,Well drained,6.1,4.8,0,Moderately decomposed plant material,None,Vermont,4,3
43.33191887,-72.72784779,31,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,3,3
43.46315792,-73.08031655,30,Corrugated Steel,Ellipse/Squashed,Moderately well drained,6.6,6.9,0,Silt loam,None,Vermont,46,3
43.5521133,-72.61519857,30,High Density Polyethylene,Round,Well drained,2.4,4.6,0,Moderately decomposed plant material,None,Vermont,5,3
44.107393,-72.85130025,60,Corrugated Steel,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,8,2
43.46470269,-72.62171985,30,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,1,4
43.06103326,-72.96301196,40,Corrugated Steel,Round,Somewhat poorly drained,6.4,5.5,0,Loam,None,Vermont,4,4
44.21892838,-72.26278914,30,Corrugated Steel,Round,Poorly drained,2.1,6.4,0,Moderately decomposed plant material,None,Vermont,0,4
43.40031028,-73.03410353,30,Corrugated Steel,Round,Well drained,6.2,6.7,0,Gravelly silt loam,None,Vermont,36,3
43.3573611,-72.58029046,40,High Density Polyethylene,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,5,3
43.8891039,-73.01688145,40,High Density Polyethylene,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,6,3
43.34915262,-72.5527838,30,High Density Polyethylene,Round,Poorly drained,5,5.5,0,Slightly decomposed plant material,None,Vermont,1,4
43.3183389,-72.50795836,40,Poly Vinyl Chloride,Round,Excessively drained,1.6,5.4,0,Moderately decomposed plant material,None,Vermont,10,3
42.86372158,-72.87693242,40,Poly Vinyl Chloride,Round,Moderately well drained,5.9,5.4,0,Fine sandy loam,None,Vermont,1,4
43.4774694,-72.57308635,30,High Density Polyethylene,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,1,4
43.88887662,-73.01639499,40,High Density Polyethylene,Round,Poorly drained,2.2,5.9,0,Silt loam,None,Vermont,8,3
43.32791715,-72.52568772,50,Poly Vinyl Chloride,Round,Excessively drained,1.6,5.3,0,Gravelly sandy loam,None,Vermont,14,3
43.51066013,-72.44125694,30,High Density Polyethylene,Round,Moderately well drained,6.3,5.7,0,Slightly decomposed plant material,None,Vermont,9,3
43.95689299,-73.23851049,40,Poly Vinyl Chloride,Round,Moderately well drained,40,7.4,0,Clay,None,Vermont,25,4
43.47345375,-73.05551476,30,Corrugated Steel,Round,Well drained,4.5,5.6,0,Silt loam,None,Vermont,46,2
43.3817138,-72.4681672,40,Corrugated Steel,Round,Well drained,4.5,5.6,0,Moderately decomposed plant material,None,Vermont,13,3
43.3758139,-72.67508664,50,High Density Polyethylene,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,1,4
44.58078809,-72.91592791,50,Corrugated Steel,Round,Moderately well drained,1.7,5.3,0,Fine sandy loam,None,Vermont,4,3
43.30199504,-72.70155124,29,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Fine sandy loam,None,Vermont,6,3
43.55062013,-72.6142794,60,High Density Polyethylene,Round,Moderately well drained,4.6,5.4,0,Slightly decomposed plant material,None,Vermont,5,2
43.28282491,-72.73573831,30,High Density Polyethylene,Round,Moderately well drained,3.4,5.1,0,Moderately decomposed plant material,None,Vermont,2,3
42.9116403,-72.8783233,80,Corrugated Steel,Round,Somewhat poorly drained,6.5,5.5,0,Loam,None,Vermont,1,4
43.32723184,-72.72234574,30,Corrugated Steel,Arch,Well drained,1.8,4.8,0,Fine sandy loam,None,Vermont,1,3
43.4683979,-72.57745249,50,High Density Polyethylene,Round,Somewhat excessively drained,2.2,5.3,0,Loamy sand,None,Vermont,20,3
43.27742035,-72.70737919,40,Corrugated Steel,Round,Well drained,6.3,5.1,0,Slightly decomposed plant material,None,Vermont,0,4
43.32338537,-72.70688487,40,Corrugated Steel,Round,Poorly drained,6.3,6.4,0,Silt loam,None,Vermont,15,4
43.23744812,-72.53933604,30,Poly Vinyl Chloride,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,2,3
43.05359167,-72.88341773,48,Poly Vinyl Chloride,Round,Moderately well drained,1.5,5.3,0,Fine sandy loam,None,Vermont,8,4
42.91925859,-72.88352467,65,Poly Vinyl Chloride,Round,Somewhat poorly drained,6.4,5.5,0,Loam,None,Vermont,1,4
43.33170796,-72.46098541,30,Poly Vinyl Chloride,Round,Somewhat excessively drained,7.4,5.3,0,Moderately decomposed plant material,None,Vermont,13,3
43.26120062,-72.53619333,40,Poly Vinyl Chloride,Round,Well drained,10,4.8,0,Moderately decomposed plant material,None,Vermont,3,3
43.45832543,-72.39466926,35,High Density Polyethylene,Round,Well drained,5.9,5.5,0,Silt loam,None,Vermont,6,3
43.32549054,-72.72042024,53,High Density Polyethylene,Round,Well drained,3.8,5.2,0,Slightly decomposed plant material,None,Vermont,11,4
43.41162489,-72.48624024,38,Corrugated Steel,Round,Moderately well drained,2.5,5.4,0,Fine sandy loam,None,Vermont,1,3
